Implemented,Source Instance,Source Port,Destination Instance,Destination Port,Type,Interface Type,Enable Connection
x,u_aipu.u_lpddr_p_ppp_2,BP_ZN,u_aipu,io_lpddr_ppp_2_bp_zn,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_sbr_done_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_sbr_done,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_derate_temp_limit_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_derate_temp_limit,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_ecc_ap_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_ecc_ap_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_ecc_corrected_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_ecc_corrected_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_ecc_uncorrected_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_ecc_uncorrected_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_rd_linkecc_corr_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_rd_linkecc_corr_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_ctrl_rd_linkecc_uncorr_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__ctrl_rd_linkecc_uncorr_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_pie_prog_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_pie_prog_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_ecc_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_ecc_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_rdfptrchk_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_rdfptrchk_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_pie_parity_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_pie_parity_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_acsm_parity_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_acsm_parity_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_trng_fail_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_trng_fail,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_init_cmplt_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_init_cmplt,,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_phy_trng_cmplt_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_2__phy_trng_cmplt,,,N/A
,,,,,,,
x,u_aipu.u_noc_top,lpddr_ppp_3_targ_mt_axi_m,u_aipu.u_lpddr_p_ppp_3,lpddr_axi_m,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,lpddr_ppp_3_targ_cfg_apb_m,u_aipu.u_lpddr_p_ppp_3,lpddr_cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_noc_top,lpddr_ppp_3_targ_syscfg_apb_m,u_aipu.u_lpddr_p_ppp_3,lpddr_syscfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_noc_async_idle_req,u_aipu.u_noc_top,i_lpddr_ppp_3_pwr_idle_vec_req,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_3_pwr_idle_vec_ack,u_aipu.u_lpddr_p_ppp_3,i_noc_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_3_pwr_idle_vec_val,u_aipu.u_lpddr_p_ppp_3,i_noc_async_idle_val,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_noc_clken,u_aipu.u_noc_top,i_lpddr_ppp_3_clken,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_noc_rst_n,u_aipu.u_noc_top,i_lpddr_ppp_3_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_lpddr_p_ppp_3,i_ao_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_lpddr_p_ppp_3,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ddr_ref_east_clk,u_aipu.u_lpddr_p_ppp_3,i_lpddr_clk,,,N/A
x,u_aipu,i_ref_clk,u_aipu.u_lpddr_p_ppp_3,i_ao_clk,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_MEMRESET_L,u_aipu,o_lpddr_ppp_3_bp_memreset_l,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_A,u_aipu,io_lpddr_ppp_3_bp_a,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_ATO,u_aipu,io_lpddr_ppp_3_bp_ato,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_ATO_PLL,u_aipu,io_lpddr_ppp_3_bp_ato_pll,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_B0_D,u_aipu,io_lpddr_ppp_3_bp_b0_d,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_B1_D,u_aipu,io_lpddr_ppp_3_bp_b1_d,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_B2_D,u_aipu,io_lpddr_ppp_3_bp_b2_d,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_B3_D,u_aipu,io_lpddr_ppp_3_bp_b3_d,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_CK0_C,u_aipu,io_lpddr_ppp_3_bp_ck0_c,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_CK0_T,u_aipu,io_lpddr_ppp_3_bp_ck0_t,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_CK1_C,u_aipu,io_lpddr_ppp_3_bp_ck1_c,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_CK1_T,u_aipu,io_lpddr_ppp_3_bp_ck1_t,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,BP_ZN,u_aipu,io_lpddr_ppp_3_bp_zn,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_sbr_done_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_sbr_done,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_derate_temp_limit_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_derate_temp_limit,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_ecc_ap_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_ecc_ap_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_ecc_corrected_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_ecc_corrected_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_ecc_uncorrected_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_ecc_uncorrected_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_rd_linkecc_corr_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_rd_linkecc_corr_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_ctrl_rd_linkecc_uncorr_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__ctrl_rd_linkecc_uncorr_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_pie_prog_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_pie_prog_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_ecc_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_ecc_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_rdfptrchk_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_rdfptrchk_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_pie_parity_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_pie_parity_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_acsm_parity_err_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_acsm_parity_err,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_trng_fail_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_trng_fail,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_init_cmplt_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_init_cmplt,,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_phy_trng_cmplt_intr,u_aipu.u_apu_p,i_irq__lpddr_ppp_3__phy_trng_cmplt,,,N/A
,,,,,,,
x,u_aipu.u_dcd_p,dec_0_axi_m,u_aipu.u_noc_top,dcd_dec_0_init_mt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_dcd_p,dec_1_axi_m,u_aipu.u_noc_top,dcd_dec_1_init_mt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_dcd_p,dec_2_axi_m,u_aipu.u_noc_top,dcd_dec_2_init_mt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_dcd_p,mcu_axi_m,u_aipu.u_noc_top,dcd_mcu_init_lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,dcd_targ_cfg_apb_m,u_aipu.u_dcd_p,cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_noc_top,dcd_targ_syscfg_apb_m,u_aipu.u_dcd_p,syscfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_dcd_p,o_noc_async_idle_req,u_aipu.u_noc_top,i_dcd_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_dcd_pwr_idle_ack,u_aipu.u_dcd_p,i_noc_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_dcd_pwr_idle_val,u_aipu.u_dcd_p,i_noc_async_idle_val,,,N/A
x,u_aipu.u_dcd_p,o_noc_mcu_async_idle_req,u_aipu.u_noc_top,i_dcd_mcu_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_dcd_mcu_pwr_idle_ack,u_aipu.u_dcd_p,i_noc_mcu_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_dcd_mcu_pwr_idle_val,u_aipu.u_dcd_p,i_noc_mcu_async_idle_val,,,N/A
x,u_aipu.u_dcd_p,o_noc_clk_en,u_aipu.u_noc_top,i_dcd_codec_clken,,,N/A
x,u_aipu.u_dcd_p,o_noc_rst_n,u_aipu.u_noc_top,i_dcd_codec_rst_n,,,N/A
x,u_aipu.u_dcd_p,o_noc_mcu_clk_en,u_aipu.u_noc_top,i_dcd_mcu_clken,,,N/A
x,u_aipu.u_dcd_p,o_noc_mcu_rst_n,u_aipu.u_noc_top,i_dcd_mcu_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_dcd_p,i_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_dcd_p,i_ao_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_dcd_p,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_dcd_p,i_mcu_clk,,,N/A
x,u_aipu,i_ref_clk,u_aipu.u_dcd_p,i_ref_clk,,,N/A
x,u_aipu.u_dcd_p,o_pintreq,u_aipu.u_apu_p,i_irq__dcd__int,,,N/A
,,,,,,,
x,u_aipu.u_apu_p,apu_init_mt_axi_m,u_aipu.u_noc_top,apu_init_mt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_apu_p,apu_init_lt_axi_m,u_aipu.u_noc_top,apu_init_lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,apu_targ_lt_axi_m,u_aipu.u_apu_p,apu_targ_lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,apu_targ_syscfg_apb_m,u_aipu.u_apu_p,cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_apu_p,o_noc_async_idle_req,u_aipu.u_noc_top,i_apu_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_apu_pwr_idle_ack,u_aipu.u_apu_p,i_noc_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_apu_pwr_idle_val,u_aipu.u_apu_p,i_noc_async_idle_val,,,N/A
x,u_aipu.u_apu_p,o_noc_clken,u_aipu.u_noc_top,i_apu_x_clken,,,N/A
x,u_aipu.u_apu_p,o_noc_rst_n,u_aipu.u_noc_top,i_apu_x_rst_n,,,N/A
x,u_aipu.u_noc_top,apu_targ_tok_ocpl_m,u_aipu.u_apu_p,tok_cons_ocpl_s,Protocol,OCP-Lite,N/A
x,u_aipu.u_apu_p,tok_prod_ocpl_m,u_aipu.u_noc_top,apu_init_tok_ocpl_s,Protocol,OCP-Lite,N/A
x,u_aipu.u_noc_top,o_sdma_0_int[0],u_aipu.u_apu_p,i_irq__noc__sdma_0_int_0,,,N/A
x,u_aipu.u_noc_top,o_sdma_0_int[1],u_aipu.u_apu_p,i_irq__noc__sdma_0_int_1,,,N/A
x,u_aipu.u_noc_top,o_sdma_0_int[2],u_aipu.u_apu_p,i_irq__noc__sdma_0_int_2,,,N/A
x,u_aipu.u_noc_top,o_sdma_0_int[3],u_aipu.u_apu_p,i_irq__noc__sdma_0_int_3,,,N/A
x,u_aipu.u_noc_top,o_sdma_1_int[0],u_aipu.u_apu_p,i_irq__noc__sdma_1_int_0,,,N/A
x,u_aipu.u_noc_top,o_sdma_1_int[1],u_aipu.u_apu_p,i_irq__noc__sdma_1_int_1,,,N/A
x,u_aipu.u_noc_top,o_sdma_1_int[2],u_aipu.u_apu_p,i_irq__noc__sdma_1_int_2,,,N/A
x,u_aipu.u_noc_top,o_sdma_1_int[3],u_aipu.u_apu_p,i_irq__noc__sdma_1_int_3,,,N/A
x,u_aipu.u_soc_mgmt_p,o_apu_clk,u_aipu.u_apu_p,i_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_apu_p,i_ao_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_apu_p,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_debugint[5:0],u_aipu.u_apu_p,i_cores_debugint,,,N/A
x,u_aipu.u_soc_mgmt_p,o_resethaltreq[5:0],u_aipu.u_apu_p,i_cores_resethaltreq,,,N/A
x,u_aipu.u_apu_p,o_cores_hart_unavail,u_aipu.u_soc_mgmt_p,i_hart_unavail[5:0],,,N/A
x,u_aipu.u_apu_p,o_cores_hart_under_reset,u_aipu.u_soc_mgmt_p,i_hart_under_reset[5:0],,,N/A
x,u_aipu.u_soc_mgmt_p,io_pvt_ibias_ts[8],u_aipu.u_apu_p,io_ibias_ts,,,N/A
x,u_aipu.u_soc_mgmt_p,io_pvt_vsense_ts[8],u_aipu.u_apu_p,io_vsense_ts,,,N/A
x,u_aipu,i_pcie_perst_n,u_aipu.u_apu_p,i_irq__pcie__perst_n,,,N/A
,,,,,,,
x,u_aipu.u_pcie_p,pcie_init_mt_axi,u_aipu.u_noc_top,pcie_init_mt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,pcie_targ_mt_axi_m,u_aipu.u_pcie_p,pcie_targ_mt_axi,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,pcie_targ_cfg_dbi_axi_m,u_aipu.u_pcie_p,pcie_targ_cfg_dbi_axi,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,pcie_targ_syscfg_apb_m,u_aipu.u_pcie_p,pcie_targ_syscfg_apb,Protocol,APB4,N/A
x,u_aipu.u_noc_top,pcie_targ_cfg_apb_m,u_aipu.u_pcie_p,pcie_targ_cfg_apb,Protocol,APB4,N/A
x,u_aipu.u_pcie_p,o_noc_init_mt_axi_clken,u_aipu.u_noc_top,i_pcie_init_mt_clken,,,N/A
x,u_aipu.u_pcie_p,o_noc_targ_mt_axi_clken,u_aipu.u_noc_top,i_pcie_targ_mt_clken,,,N/A
x,u_aipu.u_pcie_p,o_noc_targ_cfg_dbi_axi_clken,u_aipu.u_noc_top,i_pcie_targ_cfg_dbi_clken,,,N/A
x,u_aipu.u_pcie_p,o_noc_targ_cfg_apb_clken,u_aipu.u_noc_top,i_pcie_targ_cfg_clken,,,N/A
x,u_aipu.u_pcie_p,o_pcie_init_mt_axi_rst_n,u_aipu.u_noc_top,i_pcie_init_mt_rst_n,,,N/A
x,u_aipu.u_pcie_p,o_pcie_targ_mt_axi_rst_n,u_aipu.u_noc_top,i_pcie_targ_mt_rst_n,,,N/A
x,u_aipu.u_pcie_p,o_pcie_targ_cfg_dbi_axi_rst_n,u_aipu.u_noc_top,i_pcie_targ_cfg_dbi_rst_n,,,N/A
x,u_aipu.u_pcie_p,o_pcie_targ_cfg_apb_rst_n,u_aipu.u_noc_top,i_pcie_targ_cfg_rst_n,,,N/A
x,u_aipu.u_pcie_p,o_noc_async_idle_init_mt_axi_req,u_aipu.u_noc_top,i_pcie_init_mt_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_pcie_init_mt_pwr_idle_ack,u_aipu.u_pcie_p,i_noc_async_idle_init_mt_axi_ack,,,N/A
x,u_aipu.u_noc_top,o_pcie_init_mt_pwr_idle_val,u_aipu.u_pcie_p,i_noc_async_idle_init_mt_axi_val,,,N/A
x,u_aipu.u_pcie_p,o_noc_async_idle_targ_mt_axi_req,u_aipu.u_noc_top,i_pcie_targ_mt_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_mt_pwr_idle_ack,u_aipu.u_pcie_p,i_noc_async_idle_targ_mt_axi_ack,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_mt_pwr_idle_val,u_aipu.u_pcie_p,i_noc_async_idle_targ_mt_axi_val,,,N/A
x,u_aipu.u_pcie_p,o_noc_async_idle_targ_cfg_apb_req,u_aipu.u_noc_top,i_pcie_targ_cfg_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_pwr_idle_ack,u_aipu.u_pcie_p,i_noc_async_idle_targ_cfg_apb_ack,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_pwr_idle_val,u_aipu.u_pcie_p,i_noc_async_idle_targ_cfg_apb_val,,,N/A
x,u_aipu.u_pcie_p,o_noc_async_idle_targ_cfg_dbi_axi_req,u_aipu.u_noc_top,i_pcie_targ_cfg_dbi_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_dbi_pwr_idle_ack,u_aipu.u_pcie_p,i_noc_async_idle_targ_cfg_dbi_axi_ack,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_dbi_pwr_idle_val,u_aipu.u_pcie_p,i_noc_async_idle_targ_cfg_dbi_axi_val,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_pcie_p,i_ao_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_pcie_p,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_pcie_p,i_pcie_aux_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_pcie_p,i_ref_alt_clk_p,,,N/A
x,u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_pcie_p,i_pcie_init_mt_axi_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_pcie_p,i_pcie_targ_mt_axi_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_pcie_p,i_pcie_targ_cfg_apb_clk,,,N/A
x,u_aipu.u_pcie_p,o_pcie_int,u_aipu.u_apu_p,i_irq__pcie__int,,,N/A
,,,,,,,
x,u_aipu.u_soc_mgmt_p,lt_axi_m,u_aipu.u_noc_top,soc_mgmt_init_lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,soc_mgmt_targ_lt_axi_m,u_aipu.u_soc_mgmt_p,lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,soc_mgmt_targ_syscfg_apb_m,u_aipu.u_soc_mgmt_p,syscfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_soc_mgmt_p,o_noc_rst_n,u_aipu.u_noc_top,i_soc_mgmt_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_rtc_irq,u_aipu.u_apu_p,i_irq__soc_mgmt__rtc,,,N/A
x,u_aipu.u_soc_mgmt_p,o_wdt_irq,u_aipu.u_apu_p,i_irq__soc_mgmt__wdt,,,N/A
x,u_aipu.u_soc_mgmt_p,o_security_irq,u_aipu.u_apu_p,i_irq__soc_mgmt__security,,,N/A
,,,,,,,
x,u_aipu.u_noc_top,soc_periph_targ_lt_axi_m,u_aipu.u_soc_periph_p,lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,soc_periph_targ_syscfg_apb_m,u_aipu.u_soc_periph_p,cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_soc_periph_p,lt_axi_m,u_aipu.u_noc_top,soc_periph_init_lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_soc_periph_p,o_noc_async_idle_req,u_aipu.u_noc_top,i_soc_periph_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_soc_periph_pwr_idle_ack,u_aipu.u_soc_periph_p,i_noc_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_soc_periph_pwr_idle_val,u_aipu.u_soc_periph_p,i_noc_async_idle_val,,,N/A
x,u_aipu.u_soc_periph_p,o_noc_clken,u_aipu.u_noc_top,i_soc_periph_clken,,,N/A
x,u_aipu.u_soc_periph_p,o_noc_rst_n,u_aipu.u_noc_top,i_soc_periph_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_soc_periph_p,i_ao_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_soc_periph_p,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_emmc_clk,u_aipu.u_soc_periph_p,i_emmc_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_soc_periph_p,i_periph_clk,,,N/A
x,u_aipu.u_soc_periph_p,o_uart_int,u_aipu.u_apu_p,i_irq__soc_periph__uart,,,N/A
x,u_aipu.u_soc_periph_p,o_gpio_int,u_aipu.u_apu_p,i_irq__soc_periph__gpio,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_0_int,u_aipu.u_apu_p,i_irq__soc_periph__i2c_0,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_1_int,u_aipu.u_apu_p,i_irq__soc_periph__i2c_1,,,N/A
x,u_aipu.u_soc_periph_p,o_timer_int,u_aipu.u_apu_p,i_irq__soc_periph__timer,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_int,u_aipu.u_apu_p,i_irq__soc_periph__spi,,,N/A
x,u_aipu.u_soc_periph_p,o_emmc_int,u_aipu.u_apu_p,i_irq__soc_periph__emmc,,,N/A
x,u_aipu,i_tck,u_aipu.u_soc_periph_p,tck,,,N/A
x,u_aipu,i_trst_n,u_aipu.u_soc_periph_p,trst,,,N/A
x,u_aipu,i_uart_cts_n,u_aipu.u_soc_periph_p,i_uart_cst_n,,,N/A
x,u_aipu,i_uart_rx,u_aipu.u_soc_periph_p,i_uart_rx,,,N/A
x,u_aipu.u_soc_periph_p,o_uart_rts_n,u_aipu,o_uart_rts_n,,,N/A
x,u_aipu.u_soc_periph_p,o_uart_tx,u_aipu,o_uart_tx,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_clk,u_aipu,o_spi_clk_out,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_ss_n,u_aipu,o_spi_ss_n,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_sd_oe_n,u_aipu,o_spi_sd_oe_n,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_sd,u_aipu,o_spi_sd,,,N/A
x,u_aipu,i_spi_sd,u_aipu.u_soc_periph_p,i_spi_sd,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_0_clk_oe,u_aipu,o_i2c_0_clk_oe,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_0_data_oe,u_aipu,o_i2c_0_data_oe,,,N/A
x,u_aipu,i_i2c_0_clk,u_aipu.u_soc_periph_p,i_i2c_0_clk,,,N/A
x,u_aipu,i_i2c_0_data,u_aipu.u_soc_periph_p,i_i2c_0_data,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_1_clk_oe,u_aipu,o_i2c_1_clk_oe,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_1_data_oe,u_aipu,o_i2c_1_data_oe,,,N/A
x,u_aipu,i_i2c_1_clk,u_aipu.u_soc_periph_p,i_i2c_1_clk,,,N/A
x,u_aipu,i_i2c_1_data,u_aipu.u_soc_periph_p,i_i2c_1_data,,,N/A
x,u_aipu,i_gpio,u_aipu.u_soc_periph_p,i_gpio,,,N/A
x,u_aipu.u_soc_periph_p,o_gpio_oe,u_aipu,o_gpio_oe,,,N/A
x,u_aipu.u_soc_periph_p,o_gpio,u_aipu,o_gpio,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_ale_oepad,u_aipu,o_mem_ale_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_ale_opad,u_aipu,o_mem_ale_opad,,,N/A
x,u_aipu,i_mem_cmd_ipad,u_aipu.u_soc_periph_p,i_mem_cmd_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_cmd_oepad,u_aipu,o_mem_cmd_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_cmd_iepad,u_aipu,o_mem_cmd_iepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_cmd_opad,u_aipu,o_mem_cmd_opad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_ctrl_0_iepad,u_aipu,o_mem_ctrl_0_iepad,,,N/A
x,u_aipu,i_mem_ctrl_0_ipad,u_aipu.u_soc_periph_p,i_mem_ctrl_0_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_ctrl_1_oepad,u_aipu,o_mem_ctrl_1_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_ctrl_1_opad,u_aipu,o_mem_ctrl_1_opad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_rstbar_oepad,u_aipu,o_mem_rstbar_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_rstbar_opad,u_aipu,o_mem_rstbar_opad,,,N/A
x,u_aipu,i_mem_lpbk_dqs_ipad,u_aipu.u_soc_periph_p,i_mem_lpbk_dqs_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_lpbk_dqs_iepad,u_aipu,o_mem_lpbk_dqs_iepad,,,N/A
x,u_aipu,i_mem_dqs_ipad,u_aipu.u_soc_periph_p,i_mem_dqs_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_dqs_iepad,u_aipu,o_mem_dqs_iepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_rebar_oepad,u_aipu,o_mem_rebar_oepad,,,N/A
